image_id,relative_path,class_id,is_train,bbox_x,bbox_y,bbox_width,bbox_height,class_name,split,display_name
10392,177.Prothonotary_Warbler/Prothonotary_Warbler_0106_174221.jpg,177,0,181.0,142.0,268.0,171.0,177.Prothonotary_Warbler,test,Prothonotary Warbler
10393,177.Prothonotary_Warbler/Prothonotary_Warbler_0023_173788.jpg,177,0,196.0,127.0,103.0,314.0,177.Prothonotary_Warbler,test,Prothonotary Warbler
10394,177.Prothonotary_Warbler/Prothonotary_Warbler_0076_174118.jpg,177,1,182.0,64.0,247.0,186.0,177.Prothonotary_Warbler,train,Prothonotary Warbler
10395,177.Prothonotary_Warbler/Prothonotary_Warbler_0066_174318.jpg,177,1,255.0,113.0,100.0,143.0,177.Prothonotary_Warbler,train,Prothonotary Warbler
10396,177.Prothonotary_Warbler/Prothonotary_Warbler_0057_173865.jpg,177,0,134.0,69.0,191.0,170.0,177.Prothonotary_Warbler,test,Prothonotary Warbler
10397,177.Prothonotary_Warbler/Prothonotary_Warbler_0021_173816.jpg,177,1,184.0,92.0,251.0,163.0,177.Prothonotary_Warbler,train,Prothonotary Warbler
10398,177.Prothonotary_Warbler/Prothonotary_Warbler_0038_173867.jpg,177,1,45.0,138.0,304.0,155.0,177.Prothonotary_Warbler,train,Prothonotary Warbler
10399,177.Prothonotary_Warbler/Prothonotary_Warbler_0047_174340.jpg,177,0,54.0,80.0,404.0,263.0,177.Prothonotary_Warbler,test,Prothonotary Warbler
10400,177.Prothonotary_Warbler/Prothonotary_Warbler_0085_173829.jpg,177,0,82.0,90.0,382.0,283.0,177.Prothonotary_Warbler,test,Prothonotary Warbler
10401,177.Prothonotary_Warbler/Prothonotary_Warbler_0019_173838.jpg,177,0,175.0,59.0,284.0,140.0,177.Prothonotary_Warbler,test,Prothonotary Warbler
10402,177.Prothonotary_Warbler/Prothonotary_Warbler_0110_173857.jpg,177,1,210.0,89.0,249.0,138.0,177.Prothonotary_Warbler,train,Prothonotary Warbler
10403,177.Prothonotary_Warbler/Prothonotary_Warbler_0096_174372.jpg,177,1,247.0,91.0,179.0,140.0,177.Prothonotary_Warbler,train,Prothonotary Warbler
10404,177.Prothonotary_Warbler/Prothonotary_Warbler_0079_173899.jpg,177,1,132.0,104.0,201.0,125.0,177.Prothonotary_Warbler,train,Prothonotary Warbler
10405,177.Prothonotary_Warbler/Prothonotary_Warbler_0062_174412.jpg,177,1,123.0,126.0,220.0,143.0,177.Prothonotary_Warbler,train,Prothonotary Warbler
10406,177.Prothonotary_Warbler/Prothonotary_Warbler_0098_173913.jpg,177,1,63.0,118.0,261.0,154.0,177.Prothonotary_Warbler,train,Prothonotary Warbler
10407,177.Prothonotary_Warbler/Prothonotary_Warbler_0070_174650.jpg,177,1,194.0,95.0,111.0,138.0,177.Prothonotary_Warbler,train,Prothonotary Warbler
10408,177.Prothonotary_Warbler/Prothonotary_Warbler_0107_173921.jpg,177,0,98.0,79.0,245.0,134.0,177.Prothonotary_Warbler,test,Prothonotary Warbler
10409,177.Prothonotary_Warbler/Prothonotary_Warbler_0083_173929.jpg,177,1,132.0,80.0,112.0,172.0,177.Prothonotary_Warbler,train,Prothonotary Warbler
10410,177.Prothonotary_Warbler/Prothonotary_Warbler_0037_173418.jpg,177,1,115.0,79.0,227.0,190.0,177.Prothonotary_Warbler,train,Prothonotary Warbler
10411,177.Prothonotary_Warbler/Prothonotary_Warbler_0055_173419.jpg,177,1,140.0,119.0,269.0,357.0,177.Prothonotary_Warbler,train,Prothonotary Warbler
10412,177.Prothonotary_Warbler/Prothonotary_Warbler_0065_173422.jpg,177,0,77.0,78.0,266.0,381.0,177.Prothonotary_Warbler,test,Prothonotary Warbler
10413,177.Prothonotary_Warbler/Prothonotary_Warbler_0008_173425.jpg,177,1,80.0,98.0,220.0,165.0,177.Prothonotary_Warbler,train,Prothonotary Warbler
10414,177.Prothonotary_Warbler/Prothonotary_Warbler_0084_173939.jpg,177,1,194.0,143.0,178.0,115.0,177.Prothonotary_Warbler,train,Prothonotary Warbler
10415,177.Prothonotary_Warbler/Prothonotary_Warbler_0059_173434.jpg,177,0,165.0,118.0,210.0,140.0,177.Prothonotary_Warbler,test,Prothonotary Warbler
10416,177.Prothonotary_Warbler/Prothonotary_Warbler_0058_173440.jpg,177,1,49.0,94.0,401.0,180.0,177.Prothonotary_Warbler,train,Prothonotary Warbler
10417,177.Prothonotary_Warbler/Prothonotary_Warbler_0074_173443.jpg,177,0,126.0,29.0,291.0,447.0,177.Prothonotary_Warbler,test,Prothonotary Warbler
10418,177.Prothonotary_Warbler/Prothonotary_Warbler_0116_173444.jpg,177,1,37.0,20.0,456.0,334.0,177.Prothonotary_Warbler,train,Prothonotary Warbler
10419,177.Prothonotary_Warbler/Prothonotary_Warbler_0040_173447.jpg,177,0,86.0,54.0,194.0,186.0,177.Prothonotary_Warbler,test,Prothonotary Warbler
10420,177.Prothonotary_Warbler/Prothonotary_Warbler_0082_173970.jpg,177,1,283.0,76.0,176.0,243.0,177.Prothonotary_Warbler,train,Prothonotary Warbler
10421,177.Prothonotary_Warbler/Prothonotary_Warbler_0004_173475.jpg,177,0,60.0,43.0,312.0,263.0,177.Prothonotary_Warbler,test,Prothonotary Warbler
10422,177.Prothonotary_Warbler/Prothonotary_Warbler_0081_173510.jpg,177,0,25.0,50.0,374.0,222.0,177.Prothonotary_Warbler,test,Prothonotary Warbler
10423,177.Prothonotary_Warbler/Prothonotary_Warbler_0100_174539.jpg,177,0,46.0,23.0,301.0,247.0,177.Prothonotary_Warbler,test,Prothonotary Warbler
10424,177.Prothonotary_Warbler/Prothonotary_Warbler_0097_174554.jpg,177,1,149.0,110.0,250.0,170.0,177.Prothonotary_Warbler,train,Prothonotary Warbler
10425,177.Prothonotary_Warbler/Prothonotary_Warbler_0054_174556.jpg,177,0,141.0,70.0,321.0,234.0,177.Prothonotary_Warbler,test,Prothonotary Warbler
10426,177.Prothonotary_Warbler/Prothonotary_Warbler_0045_173536.jpg,177,1,83.0,134.0,200.0,152.0,177.Prothonotary_Warbler,train,Prothonotary Warbler
10427,177.Prothonotary_Warbler/Prothonotary_Warbler_0031_174578.jpg,177,0,183.0,65.0,214.0,213.0,177.Prothonotary_Warbler,test,Prothonotary Warbler
10428,178.Swainson_Warbler/Swainson_Warbler_0049_794880.jpg,178,1,36.0,18.0,137.0,114.0,178.Swainson_Warbler,train,Swainson Warbler
10429,178.Swainson_Warbler/Swainson_Warbler_0025_794881.jpg,178,1,16.0,23.0,457.0,329.0,178.Swainson_Warbler,train,Swainson Warbler
10430,178.Swainson_Warbler/Swainson_Warbler_0038_794882.jpg,178,1,36.0,30.0,243.0,372.0,178.Swainson_Warbler,train,Swainson Warbler
10431,178.Swainson_Warbler/Swainson_Warbler_0029_794883.jpg,178,0,0.0,54.0,424.0,317.0,178.Swainson_Warbler,test,Swainson Warbler
10432,178.Swainson_Warbler/Swainson_Warbler_0010_174724.jpg,178,0,148.0,166.0,228.0,190.0,178.Swainson_Warbler,test,Swainson Warbler
10433,178.Swainson_Warbler/Swainson_Warbler_0024_794885.jpg,178,1,167.0,126.0,125.0,128.0,178.Swainson_Warbler,train,Swainson Warbler
10434,178.Swainson_Warbler/Swainson_Warbler_0008_794886.jpg,178,0,144.0,233.0,121.0,173.0,178.Swainson_Warbler,test,Swainson Warbler
10435,178.Swainson_Warbler/Swainson_Warbler_0048_794887.jpg,178,1,19.0,77.0,299.0,421.0,178.Swainson_Warbler,train,Swainson Warbler
10436,178.Swainson_Warbler/Swainson_Warbler_0032_174728.jpg,178,1,130.0,101.0,241.0,234.0,178.Swainson_Warbler,train,Swainson Warbler
10437,178.Swainson_Warbler/Swainson_Warbler_0034_794890.jpg,178,1,16.0,3.0,295.0,295.0,178.Swainson_Warbler,train,Swainson Warbler
10438,178.Swainson_Warbler/Swainson_Warbler_0015_794891.jpg,178,0,22.0,18.0,466.0,355.0,178.Swainson_Warbler,test,Swainson Warbler
10439,178.Swainson_Warbler/Swainson_Warbler_0013_794892.jpg,178,0,15.0,22.0,341.0,469.0,178.Swainson_Warbler,test,Swainson Warbler
10440,178.Swainson_Warbler/Swainson_Warbler_0041_794893.jpg,178,1,12.0,14.0,424.0,260.0,178.Swainson_Warbler,train,Swainson Warbler
10441,178.Swainson_Warbler/Swainson_Warbler_0044_794894.jpg,178,1,105.0,70.0,249.0,181.0,178.Swainson_Warbler,train,Swainson Warbler
10442,178.Swainson_Warbler/Swainson_Warbler_0042_794895.jpg,178,0,40.0,88.0,185.0,265.0,178.Swainson_Warbler,test,Swainson Warbler
10443,178.Swainson_Warbler/Swainson_Warbler_0028_794896.jpg,178,0,82.0,78.0,276.0,170.0,178.Swainson_Warbler,test,Swainson Warbler
10444,178.Swainson_Warbler/Swainson_Warbler_0021_794898.jpg,178,1,30.0,41.0,345.0,197.0,178.Swainson_Warbler,train,Swainson Warbler
10445,178.Swainson_Warbler/Swainson_Warbler_0012_174739.jpg,178,0,101.0,56.0,153.0,246.0,178.Swainson_Warbler,test,Swainson Warbler
10446,178.Swainson_Warbler/Swainson_Warbler_0051_794900.jpg,178,1,41.0,70.0,393.0,260.0,178.Swainson_Warbler,train,Swainson Warbler
10447,178.Swainson_Warbler/Swainson_Warbler_0035_174741.jpg,178,0,35.0,124.0,327.0,123.0,178.Swainson_Warbler,test,Swainson Warbler
10448,178.Swainson_Warbler/Swainson_Warbler_0007_174745.jpg,178,1,183.0,112.0,191.0,199.0,178.Swainson_Warbler,train,Swainson Warbler
10449,178.Swainson_Warbler/Swainson_Warbler_0026_794884.jpg,178,0,109.0,109.0,348.0,181.0,178.Swainson_Warbler,test,Swainson Warbler
10450,178.Swainson_Warbler/Swainson_Warbler_0009_174746.jpg,178,0,149.0,121.0,144.0,153.0,178.Swainson_Warbler,test,Swainson Warbler
10451,178.Swainson_Warbler/Swainson_Warbler_0043_794865.jpg,178,1,51.0,13.0,305.0,172.0,178.Swainson_Warbler,train,Swainson Warbler
10452,178.Swainson_Warbler/Swainson_Warbler_0036_174699.jpg,178,1,90.0,79.0,196.0,180.0,178.Swainson_Warbler,train,Swainson Warbler
10453,178.Swainson_Warbler/Swainson_Warbler_0005_794888.jpg,178,0,42.0,109.0,343.0,277.0,178.Swainson_Warbler,test,Swainson Warbler
10454,178.Swainson_Warbler/Swainson_Warbler_0033_794856.jpg,178,0,202.0,36.0,181.0,211.0,178.Swainson_Warbler,test,Swainson Warbler
10455,178.Swainson_Warbler/Swainson_Warbler_0018_174715.jpg,178,1,108.0,90.0,229.0,193.0,178.Swainson_Warbler,train,Swainson Warbler
10456,178.Swainson_Warbler/Swainson_Warbler_0053_174678.jpg,178,0,36.0,84.0,295.0,254.0,178.Swainson_Warbler,test,Swainson Warbler
10457,178.Swainson_Warbler/Swainson_Warbler_0011_174680.jpg,178,1,254.0,128.0,171.0,153.0,178.Swainson_Warbler,train,Swainson Warbler
10458,178.Swainson_Warbler/Swainson_Warbler_0002_174683.jpg,178,1,39.0,23.0,439.0,367.0,178.Swainson_Warbler,train,Swainson Warbler
10459,178.Swainson_Warbler/Swainson_Warbler_0017_174685.jpg,178,1,217.0,114.0,162.0,114.0,178.Swainson_Warbler,train,Swainson Warbler
10460,178.Swainson_Warbler/Swainson_Warbler_0054_174689.jpg,178,1,172.0,171.0,160.0,100.0,178.Swainson_Warbler,train,Swainson Warbler
10461,178.Swainson_Warbler/Swainson_Warbler_0037_174691.jpg,178,1,148.0,111.0,278.0,365.0,178.Swainson_Warbler,train,Swainson Warbler
10462,178.Swainson_Warbler/Swainson_Warbler_0019_174692.jpg,178,1,161.0,114.0,242.0,239.0,178.Swainson_Warbler,train,Swainson Warbler
10463,178.Swainson_Warbler/Swainson_Warbler_0031_174696.jpg,178,0,165.0,102.0,194.0,128.0,178.Swainson_Warbler,test,Swainson Warbler
10464,178.Swainson_Warbler/Swainson_Warbler_0006_794857.jpg,178,0,138.0,56.0,248.0,229.0,178.Swainson_Warbler,test,Swainson Warbler
10465,178.Swainson_Warbler/Swainson_Warbler_0014_794858.jpg,178,0,23.0,13.0,298.0,152.0,178.Swainson_Warbler,test,Swainson Warbler
10466,178.Swainson_Warbler/Swainson_Warbler_0039_794859.jpg,178,1,26.0,98.0,316.0,230.0,178.Swainson_Warbler,train,Swainson Warbler
10467,178.Swainson_Warbler/Swainson_Warbler_0040_794860.jpg,178,1,161.0,120.0,245.0,168.0,178.Swainson_Warbler,train,Swainson Warbler
10468,178.Swainson_Warbler/Swainson_Warbler_0050_794861.jpg,178,0,8.0,81.0,351.0,174.0,178.Swainson_Warbler,test,Swainson Warbler
10469,178.Swainson_Warbler/Swainson_Warbler_0020_794863.jpg,178,1,161.0,140.0,163.0,223.0,178.Swainson_Warbler,train,Swainson Warbler
10470,178.Swainson_Warbler/Swainson_Warbler_0030_794864.jpg,178,1,127.0,174.0,210.0,177.0,178.Swainson_Warbler,train,Swainson Warbler
10471,178.Swainson_Warbler/Swainson_Warbler_0016_174705.jpg,178,0,165.0,14.0,181.0,294.0,178.Swainson_Warbler,test,Swainson Warbler
10472,178.Swainson_Warbler/Swainson_Warbler_0003_794866.jpg,178,0,217.0,82.0,131.0,162.0,178.Swainson_Warbler,test,Swainson Warbler
10473,178.Swainson_Warbler/Swainson_Warbler_0055_794899.jpg,178,0,24.0,85.0,269.0,309.0,178.Swainson_Warbler,test,Swainson Warbler
10474,178.Swainson_Warbler/Swainson_Warbler_0022_794868.jpg,178,1,105.0,57.0,328.0,264.0,178.Swainson_Warbler,train,Swainson Warbler
10475,178.Swainson_Warbler/Swainson_Warbler_0001_794869.jpg,178,0,81.0,75.0,260.0,190.0,178.Swainson_Warbler,test,Swainson Warbler
10476,178.Swainson_Warbler/Swainson_Warbler_0047_794870.jpg,178,1,35.0,85.0,291.0,195.0,178.Swainson_Warbler,train,Swainson Warbler
10477,178.Swainson_Warbler/Swainson_Warbler_0056_794871.jpg,178,0,118.0,133.0,192.0,272.0,178.Swainson_Warbler,test,Swainson Warbler
10478,178.Swainson_Warbler/Swainson_Warbler_0046_794872.jpg,178,0,20.0,25.0,312.0,184.0,178.Swainson_Warbler,test,Swainson Warbler
10479,178.Swainson_Warbler/Swainson_Warbler_0004_794874.jpg,178,1,75.0,60.0,285.0,207.0,178.Swainson_Warbler,train,Swainson Warbler
10480,178.Swainson_Warbler/Swainson_Warbler_0052_794875.jpg,178,0,99.0,128.0,162.0,226.0,178.Swainson_Warbler,test,Swainson Warbler
10481,178.Swainson_Warbler/Swainson_Warbler_0045_794876.jpg,178,1,2.0,90.0,420.0,281.0,178.Swainson_Warbler,train,Swainson Warbler
10482,178.Swainson_Warbler/Swainson_Warbler_0027_794877.jpg,178,0,40.0,10.0,316.0,280.0,178.Swainson_Warbler,test,Swainson Warbler
10483,178.Swainson_Warbler/Swainson_Warbler_0023_174717.jpg,178,1,100.0,104.0,177.0,213.0,178.Swainson_Warbler,train,Swainson Warbler
10484,179.Tennessee_Warbler/Tennessee_Warbler_0074_175058.jpg,179,1,136.0,110.0,247.0,150.0,179.Tennessee_Warbler,train,Tennessee Warbler
10485,179.Tennessee_Warbler/Tennessee_Warbler_0050_174851.jpg,179,0,265.0,144.0,113.0,132.0,179.Tennessee_Warbler,test,Tennessee Warbler
10486,179.Tennessee_Warbler/Tennessee_Warbler_0034_174854.jpg,179,1,59.0,127.0,245.0,278.0,179.Tennessee_Warbler,train,Tennessee Warbler
10487,179.Tennessee_Warbler/Tennessee_Warbler_0026_175118.jpg,179,1,190.0,51.0,131.0,227.0,179.Tennessee_Warbler,train,Tennessee Warbler
10488,179.Tennessee_Warbler/Tennessee_Warbler_0014_175126.jpg,179,0,82.0,102.0,302.0,152.0,179.Tennessee_Warbler,test,Tennessee Warbler
10489,179.Tennessee_Warbler/Tennessee_Warbler_0039_174883.jpg,179,0,107.0,90.0,187.0,137.0,179.Tennessee_Warbler,test,Tennessee Warbler
10490,179.Tennessee_Warbler/Tennessee_Warbler_0002_174884.jpg,179,0,41.0,38.0,317.0,307.0,179.Tennessee_Warbler,test,Tennessee Warbler
10491,179.Tennessee_Warbler/Tennessee_Warbler_0084_174891.jpg,179,1,138.0,139.0,240.0,131.0,179.Tennessee_Warbler,train,Tennessee Warbler
10492,179.Tennessee_Warbler/Tennessee_Warbler_0030_172338.jpg,179,1,151.0,118.0,117.0,289.0,179.Tennessee_Warbler,train,Tennessee Warbler
10493,179.Tennessee_Warbler/Tennessee_Warbler_0003_175154.jpg,179,0,178.0,148.0,149.0,264.0,179.Tennessee_Warbler,test,Tennessee Warbler
10494,179.Tennessee_Warbler/Tennessee_Warbler_0041_174900.jpg,179,0,169.0,123.0,223.0,136.0,179.Tennessee_Warbler,test,Tennessee Warbler
10495,179.Tennessee_Warbler/Tennessee_Warbler_0095_174903.jpg,179,1,32.0,94.0,271.0,176.0,179.Tennessee_Warbler,train,Tennessee Warbler
10496,179.Tennessee_Warbler/Tennessee_Warbler_0088_175163.jpg,179,0,172.0,146.0,119.0,131.0,179.Tennessee_Warbler,test,Tennessee Warbler
10497,179.Tennessee_Warbler/Tennessee_Warbler_0100_175168.jpg,179,1,26.0,67.0,286.0,156.0,179.Tennessee_Warbler,train,Tennessee Warbler
10498,179.Tennessee_Warbler/Tennessee_Warbler_0045_174913.jpg,179,1,143.0,101.0,233.0,218.0,179.Tennessee_Warbler,train,Tennessee Warbler
10499,179.Tennessee_Warbler/Tennessee_Warbler_0054_174914.jpg,179,0,94.0,138.0,274.0,126.0,179.Tennessee_Warbler,test,Tennessee Warbler
10500,179.Tennessee_Warbler/Tennessee_Warbler_0040_174933.jpg,179,0,120.0,226.0,217.0,115.0,179.Tennessee_Warbler,test,Tennessee Warbler
10501,179.Tennessee_Warbler/Tennessee_Warbler_0009_174937.jpg,179,0,191.0,154.0,289.0,181.0,179.Tennessee_Warbler,test,Tennessee Warbler
10502,179.Tennessee_Warbler/Tennessee_Warbler_0062_174949.jpg,179,1,52.0,102.0,243.0,115.0,179.Tennessee_Warbler,train,Tennessee Warbler
10503,179.Tennessee_Warbler/Tennessee_Warbler_0063_168561.jpg,179,1,102.0,43.0,309.0,176.0,179.Tennessee_Warbler,train,Tennessee Warbler
10504,179.Tennessee_Warbler/Tennessee_Warbler_0085_156530.jpg,179,0,97.0,110.0,254.0,147.0,179.Tennessee_Warbler,test,Tennessee Warbler
10505,179.Tennessee_Warbler/Tennessee_Warbler_0087_174968.jpg,179,0,136.0,130.0,197.0,110.0,179.Tennessee_Warbler,test,Tennessee Warbler
10506,179.Tennessee_Warbler/Tennessee_Warbler_0025_174973.jpg,179,0,85.0,103.0,278.0,231.0,179.Tennessee_Warbler,test,Tennessee Warbler
10507,179.Tennessee_Warbler/Tennessee_Warbler_0023_174977.jpg,179,1,153.0,68.0,262.0,217.0,179.Tennessee_Warbler,train,Tennessee Warbler
10508,179.Tennessee_Warbler/Tennessee_Warbler_0024_174980.jpg,179,1,161.0,120.0,182.0,175.0,179.Tennessee_Warbler,train,Tennessee Warbler
10509,179.Tennessee_Warbler/Tennessee_Warbler_0071_175084.jpg,179,1,150.0,81.0,251.0,166.0,179.Tennessee_Warbler,train,Tennessee Warbler
10510,179.Tennessee_Warbler/Tennessee_Warbler_0096_174993.jpg,179,1,157.0,113.0,170.0,189.0,179.Tennessee_Warbler,train,Tennessee Warbler
10511,179.Tennessee_Warbler/Tennessee_Warbler_0004_174997.jpg,179,1,40.0,5.0,305.0,234.0,179.Tennessee_Warbler,train,Tennessee Warbler
10512,179.Tennessee_Warbler/Tennessee_Warbler_0067_174999.jpg,179,1,122.0,127.0,255.0,217.0,179.Tennessee_Warbler,train,Tennessee Warbler
10513,179.Tennessee_Warbler/Tennessee_Warbler_0043_175003.jpg,179,1,33.0,108.0,315.0,134.0,179.Tennessee_Warbler,train,Tennessee Warbler
10514,179.Tennessee_Warbler/Tennessee_Warbler_0049_175006.jpg,179,0,182.0,76.0,185.0,165.0,179.Tennessee_Warbler,test,Tennessee Warbler
10515,179.Tennessee_Warbler/Tennessee_Warbler_0065_174757.jpg,179,0,128.0,99.0,315.0,188.0,179.Tennessee_Warbler,test,Tennessee Warbler
10516,179.Tennessee_Warbler/Tennessee_Warbler_0051_175015.jpg,179,1,39.0,59.0,433.0,219.0,179.Tennessee_Warbler,train,Tennessee Warbler
10517,179.Tennessee_Warbler/Tennessee_Warbler_0038_174760.jpg,179,0,162.0,84.0,264.0,157.0,179.Tennessee_Warbler,test,Tennessee Warbler
10518,179.Tennessee_Warbler/Tennessee_Warbler_0021_174761.jpg,179,1,169.0,95.0,176.0,283.0,179.Tennessee_Warbler,train,Tennessee Warbler
10519,179.Tennessee_Warbler/Tennessee_Warbler_0075_174763.jpg,179,0,39.0,149.0,355.0,209.0,179.Tennessee_Warbler,test,Tennessee Warbler
10520,179.Tennessee_Warbler/Tennessee_Warbler_0089_174764.jpg,179,0,264.0,46.0,190.0,131.0,179.Tennessee_Warbler,test,Tennessee Warbler
10521,179.Tennessee_Warbler/Tennessee_Warbler_0070_174962.jpg,179,0,100.0,31.0,320.0,183.0,179.Tennessee_Warbler,test,Tennessee Warbler
10522,179.Tennessee_Warbler/Tennessee_Warbler_0081_174771.jpg,179,0,46.0,88.0,263.0,214.0,179.Tennessee_Warbler,test,Tennessee Warbler
10523,179.Tennessee_Warbler/Tennessee_Warbler_0033_174772.jpg,179,1,104.0,105.0,245.0,158.0,179.Tennessee_Warbler,train,Tennessee Warbler
10524,179.Tennessee_Warbler/Tennessee_Warbler_0061_174775.jpg,179,1,61.0,144.0,239.0,203.0,179.Tennessee_Warbler,train,Tennessee Warbler
10525,179.Tennessee_Warbler/Tennessee_Warbler_0042_175092.jpg,179,0,179.0,84.0,176.0,156.0,179.Tennessee_Warbler,test,Tennessee Warbler
10526,179.Tennessee_Warbler/Tennessee_Warbler_0019_174786.jpg,179,1,148.0,99.0,343.0,181.0,179.Tennessee_Warbler,train,Tennessee Warbler
10527,179.Tennessee_Warbler/Tennessee_Warbler_0091_175050.jpg,179,1,150.0,93.0,241.0,189.0,179.Tennessee_Warbler,train,Tennessee Warbler
10528,179.Tennessee_Warbler/Tennessee_Warbler_0007_174796.jpg,179,0,65.0,46.0,290.0,285.0,179.Tennessee_Warbler,test,Tennessee Warbler
10529,179.Tennessee_Warbler/Tennessee_Warbler_0080_167714.jpg,179,0,82.0,118.0,209.0,116.0,179.Tennessee_Warbler,test,Tennessee Warbler
10530,179.Tennessee_Warbler/Tennessee_Warbler_0046_174798.jpg,179,1,54.0,40.0,389.0,283.0,179.Tennessee_Warbler,train,Tennessee Warbler
10531,179.Tennessee_Warbler/Tennessee_Warbler_0022_174799.jpg,179,1,78.0,119.0,246.0,153.0,179.Tennessee_Warbler,train,Tennessee Warbler
10532,179.Tennessee_Warbler/Tennessee_Warbler_0098_174800.jpg,179,0,37.0,59.0,360.0,281.0,179.Tennessee_Warbler,test,Tennessee Warbler
10533,179.Tennessee_Warbler/Tennessee_Warbler_0031_174802.jpg,179,1,137.0,124.0,340.0,245.0,179.Tennessee_Warbler,train,Tennessee Warbler
10534,179.Tennessee_Warbler/Tennessee_Warbler_0027_174805.jpg,179,0,86.0,186.0,177.0,196.0,179.Tennessee_Warbler,test,Tennessee Warbler
10535,179.Tennessee_Warbler/Tennessee_Warbler_0076_174807.jpg,179,0,50.0,54.0,170.0,123.0,179.Tennessee_Warbler,test,Tennessee Warbler
10536,179.Tennessee_Warbler/Tennessee_Warbler_0092_174810.jpg,179,0,202.0,51.0,195.0,216.0,179.Tennessee_Warbler,test,Tennessee Warbler
10537,179.Tennessee_Warbler/Tennessee_Warbler_0013_163552.jpg,179,0,75.0,108.0,230.0,133.0,179.Tennessee_Warbler,test,Tennessee Warbler
10538,179.Tennessee_Warbler/Tennessee_Warbler_0048_175079.jpg,179,0,138.0,106.0,158.0,116.0,179.Tennessee_Warbler,test,Tennessee Warbler
10539,179.Tennessee_Warbler/Tennessee_Warbler_0044_174824.jpg,179,1,42.0,139.0,240.0,183.0,179.Tennessee_Warbler,train,Tennessee Warbler
10540,179.Tennessee_Warbler/Tennessee_Warbler_0052_175089.jpg,179,1,199.0,169.0,191.0,118.0,179.Tennessee_Warbler,train,Tennessee Warbler
10541,179.Tennessee_Warbler/Tennessee_Warbler_0060_174840.jpg,179,1,112.0,107.0,190.0,151.0,179.Tennessee_Warbler,train,Tennessee Warbler
10542,179.Tennessee_Warbler/Tennessee_Warbler_0015_174847.jpg,179,1,129.0,93.0,233.0,166.0,179.Tennessee_Warbler,train,Tennessee Warbler
10543,180.Wilson_Warbler/Wilson_Warbler_0007_175618.jpg,180,0,141.0,106.0,183.0,125.0,180.Wilson_Warbler,test,Wilson Warbler
10544,180.Wilson_Warbler/Wilson_Warbler_0089_175619.jpg,180,1,61.0,73.0,434.0,216.0,180.Wilson_Warbler,train,Wilson Warbler
10545,180.Wilson_Warbler/Wilson_Warbler_0045_175623.jpg,180,1,138.0,104.0,155.0,171.0,180.Wilson_Warbler,train,Wilson Warbler
10546,180.Wilson_Warbler/Wilson_Warbler_0133_175626.jpg,180,0,146.0,149.0,276.0,181.0,180.Wilson_Warbler,test,Wilson Warbler
10547,180.Wilson_Warbler/Wilson_Warbler_0127_175637.jpg,180,0,164.0,73.0,224.0,177.0,180.Wilson_Warbler,test,Wilson Warbler
10548,180.Wilson_Warbler/Wilson_Warbler_0074_175645.jpg,180,0,54.0,73.0,209.0,172.0,180.Wilson_Warbler,test,Wilson Warbler
10549,180.Wilson_Warbler/Wilson_Warbler_0066_117820.jpg,180,0,134.0,81.0,211.0,150.0,180.Wilson_Warbler,test,Wilson Warbler
10550,180.Wilson_Warbler/Wilson_Warbler_0070_175169.jpg,180,1,142.0,85.0,214.0,295.0,180.Wilson_Warbler,train,Wilson Warbler
10551,180.Wilson_Warbler/Wilson_Warbler_0019_175175.jpg,180,0,152.0,58.0,284.0,189.0,180.Wilson_Warbler,test,Wilson Warbler
10552,180.Wilson_Warbler/Wilson_Warbler_0108_175179.jpg,180,1,63.0,69.0,349.0,315.0,180.Wilson_Warbler,train,Wilson Warbler
10553,180.Wilson_Warbler/Wilson_Warbler_0069_175181.jpg,180,1,99.0,121.0,366.0,242.0,180.Wilson_Warbler,train,Wilson Warbler
10554,180.Wilson_Warbler/Wilson_Warbler_0055_175183.jpg,180,0,182.0,87.0,203.0,156.0,180.Wilson_Warbler,test,Wilson Warbler
10555,180.Wilson_Warbler/Wilson_Warbler_0136_175186.jpg,180,1,35.0,152.0,187.0,170.0,180.Wilson_Warbler,train,Wilson Warbler
10556,180.Wilson_Warbler/Wilson_Warbler_0100_175726.jpg,180,1,61.0,76.0,244.0,325.0,180.Wilson_Warbler,train,Wilson Warbler
10557,180.Wilson_Warbler/Wilson_Warbler_0075_175234.jpg,180,0,38.0,63.0,458.0,310.0,180.Wilson_Warbler,test,Wilson Warbler
10558,180.Wilson_Warbler/Wilson_Warbler_0010_175750.jpg,180,1,57.0,146.0,295.0,188.0,180.Wilson_Warbler,train,Wilson Warbler
10559,180.Wilson_Warbler/Wilson_Warbler_0059_175249.jpg,180,1,49.0,60.0,376.0,240.0,180.Wilson_Warbler,train,Wilson Warbler
10560,180.Wilson_Warbler/Wilson_Warbler_0083_175253.jpg,180,1,115.0,98.0,342.0,202.0,180.Wilson_Warbler,train,Wilson Warbler
10561,180.Wilson_Warbler/Wilson_Warbler_0129_175256.jpg,180,1,75.0,85.0,226.0,156.0,180.Wilson_Warbler,train,Wilson Warbler
10562,180.Wilson_Warbler/Wilson_Warbler_0102_175769.jpg,180,1,75.0,85.0,370.0,237.0,180.Wilson_Warbler,train,Wilson Warbler
10563,180.Wilson_Warbler/Wilson_Warbler_0080_175770.jpg,180,0,111.0,94.0,316.0,221.0,180.Wilson_Warbler,test,Wilson Warbler
